subj,trial,block,date,stim,stim_order,response,rt,param_index,segment_time,pitch,stretch,age,english,language,sex
RIY,225,4,2024-06-30T12:55:54.671Z,english_483.wav,0,0,596,8,0.8,-8.76713856,0.89668703,36,4,Japanese,f
RIY,225,4,2024-06-30T12:55:54.671Z,english_483.wav,0,0,596,9,0.9,-10.35003035,0.92354333,36,4,Japanese,f
RIY,225,4,2024-06-30T12:55:54.671Z,english_483.wav,0,0,596,10,1,30.44811047,0.32093747,36,4,Japanese,f
RIY,225,4,2024-06-30T12:55:54.671Z,english_483.wav,0,0,596,11,1.09391667,58.404663,0.85640019,36,4,Japanese,f
RIY,226,4,2024-06-30T12:55:54.671Z,english_776.wav,0,1,1311,0,0,87.36983695,0.99012423,36,4,Japanese,f
RIY,226,4,2024-06-30T12:55:54.671Z,english_776.wav,0,1,1311,1,0.1,-7.36044234,0.99897732,36,4,Japanese,f
RIY,226,4,2024-06-30T12:55:54.671Z,english_776.wav,0,1,1311,2,0.2,-78.22847681,1.18840119,36,4,Japanese,f
RIY,226,4,2024-06-30T12:55:54.671Z,english_776.wav,0,1,1311,3,0.3,-28.99379036,1.28345901,36,4,Japanese,f
RIY,226,4,2024-06-30T12:55:54.671Z,english_776.wav,0,1,1311,4,0.4,76.19445877,0.93018475,36,4,Japanese,f
RIY,226,4,2024-06-30T12:55:54.671Z,english_776.wav,0,1,1311,5,0.5,-43.33414,1.3758077,36,4,Japanese,f
RIY,226,4,2024-06-30T12:55:54.671Z,english_776.wav,0,1,1311,6,0.6,-77.80909366,0.61279661,36,4,Japanese,f
RIY,226,4,2024-06-30T12:55:54.671Z,english_776.wav,0,1,1311,7,0.7,-63.14510086,1.13295599,36,4,Japanese,f
RIY,226,4,2024-06-30T12:55:54.671Z,english_776.wav,0,1,1311,8,0.8,70.29145503,0.21705032,36,4,Japanese,f
RIY,226,4,2024-06-30T12:55:54.671Z,english_776.wav,0,1,1311,9,0.9,46.24407769,1.45577739,36,4,Japanese,f
RIY,226,4,2024-06-30T12:55:54.671Z,english_776.wav,0,1,1311,10,1,-23.45182889,1.82818043,36,4,Japanese,f
RIY,226,4,2024-06-30T12:55:54.671Z,english_776.wav,0,1,1311,11,1.09391667,72.2860477,0.32191232,36,4,Japanese,f
RIY,227,4,2024-06-30T12:55:54.671Z,english_760.wav,0,1,537,0,0,47.27372451,1.90030816,36,4,Japanese,f
RIY,227,4,2024-06-30T12:55:54.671Z,english_760.wav,0,1,537,1,0.1,46.53530355,0.64747902,36,4,Japanese,f
RIY,227,4,2024-06-30T12:55:54.671Z,english_760.wav,0,1,537,2,0.2,-24.42746322,1.68645788,36,4,Japanese,f
RIY,227,4,2024-06-30T12:55:54.671Z,english_760.wav,0,1,537,3,0.3,-83.25481365,0.7717333,36,4,Japanese,f
RIY,227,4,2024-06-30T12:55:54.671Z,english_760.wav,0,1,537,4,0.4,-76.36732845,0.72158444,36,4,Japanese,f
RIY,227,4,2024-06-30T12:55:54.671Z,english_760.wav,0,1,537,5,0.5,49.65509994,1.63248564,36,4,Japanese,f
RIY,227,4,2024-06-30T12:55:54.671Z,english_760.wav,0,1,537,6,0.6,-0.21531061,0.67358777,36,4,Japanese,f
RIY,227,4,2024-06-30T12:55:54.671Z,english_760.wav,0,1,537,7,0.7,97.69744282,1.75458052,36,4,Japanese,f
RIY,227,4,2024-06-30T12:55:54.671Z,english_760.wav,0,1,537,8,0.8,-79.50455281,0.7766848,36,4,Japanese,f
RIY,227,4,2024-06-30T12:55:54.671Z,english_760.wav,0,1,537,9,0.9,-8.48709935,0.96559376,36,4,Japanese,f
RIY,227,4,2024-06-30T12:55:54.671Z,english_760.wav,0,1,537,10,1,-57.2440405,1.44704785,36,4,Japanese,f
RIY,227,4,2024-06-30T12:55:54.671Z,english_760.wav,0,1,537,11,1.09391667,-52.62348211,0.65092854,36,4,Japanese,f
RIY,228,4,2024-06-30T12:55:54.671Z,english_595.wav,0,1,152,0,0,22.66066479,1.33322286,36,4,Japanese,f
RIY,228,4,2024-06-30T12:55:54.671Z,english_595.wav,0,1,152,1,0.1,84.39995443,0.79225642,36,4,Japanese,f
RIY,228,4,2024-06-30T12:55:54.671Z,english_595.wav,0,1,152,2,0.2,19.72307996,0.78213906,36,4,Japanese,f
RIY,228,4,2024-06-30T12:55:54.671Z,english_595.wav,0,1,152,3,0.3,-75.24605749,0.04755157,36,4,Japanese,f
RIY,228,4,2024-06-30T12:55:54.671Z,english_595.wav,0,1,152,4,0.4,-67.45783177,1.8774159,36,4,Japanese,f
RIY,228,4,2024-06-30T12:55:54.671Z,english_595.wav,0,1,152,5,0.5,-37.47794161,0.68932381,36,4,Japanese,f
RIY,228,4,2024-06-30T12:55:54.671Z,english_595.wav,0,1,152,6,0.6,11.08818928,1.24235148,36,4,Japanese,f
RIY,228,4,2024-06-30T12:55:54.671Z,english_595.wav,0,1,152,7,0.7,46.85817265,1.6524831,36,4,Japanese,f
RIY,228,4,2024-06-30T12:55:54.671Z,english_595.wav,0,1,152,8,0.8,-2.92238114,0.95449466,36,4,Japanese,f
RIY,228,4,2024-06-30T12:55:54.671Z,english_595.wav,0,1,152,9,0.9,58.48560552,1.23515898,36,4,Japanese,f
RIY,228,4,2024-06-30T12:55:54.671Z,english_595.wav,0,1,152,10,1,-52.60786122,1.92684196,36,4,Japanese,f
RIY,228,4,2024-06-30T12:55:54.671Z,english_595.wav,0,1,152,11,1.09391667,16.6492661,0.85611045,36,4,Japanese,f
RIY,229,4,2024-06-30T12:55:54.671Z,english_613.wav,0,0,307,0,0,56.02417359,1.45969094,36,4,Japanese,f
RIY,229,4,2024-06-30T12:55:54.671Z,english_613.wav,0,0,307,1,0.1,-15.12096295,0.70307333,36,4,Japanese,f
RIY,229,4,2024-06-30T12:55:54.671Z,english_613.wav,0,0,307,2,0.2,24.11599025,1.55595157,36,4,Japanese,f
RIY,229,4,2024-06-30T12:55:54.671Z,english_613.wav,0,0,307,3,0.3,-98.52161237,0.89820675,36,4,Japanese,f
RIY,229,4,2024-06-30T12:55:54.671Z,english_613.wav,0,0,307,4,0.4,-83.03822249,1.36107021,36,4,Japanese,f
RIY,229,4,2024-06-30T12:55:54.671Z,english_613.wav,0,0,307,5,0.5,21.43017138,0.16432707,36,4,Japanese,f
RIY,229,4,2024-06-30T12:55:54.671Z,english_613.wav,0,0,307,6,0.6,63.83169659,0.04833877,36,4,Japanese,f
RIY,229,4,2024-06-30T12:55:54.671Z,english_613.wav,0,0,307,7,0.7,20.52778074,0.40598637,36,4,Japanese,f
RIY,229,4,2024-06-30T12:55:54.671Z,english_613.wav,0,0,307,8,0.8,94.54806404,1.56556559,36,4,Japanese,f
RIY,229,4,2024-06-30T12:55:54.671Z,english_613.wav,0,0,307,9,0.9,22.39216261,0.73835637,36,4,Japanese,f
RIY,229,4,2024-06-30T12:55:54.671Z,english_613.wav,0,0,307,10,1,-21.9484098,1.13631796,36,4,Japanese,f
RIY,229,4,2024-06-30T12:55:54.671Z,english_613.wav,0,0,307,11,1.09391667,-64.50590256,0.17382409,36,4,Japanese,f
RIY,230,4,2024-06-30T12:55:54.671Z,english_507.wav,0,1,234,0,0,-12.02429693,0.63959218,36,4,Japanese,f
RIY,230,4,2024-06-30T12:55:54.671Z,english_507.wav,0,1,234,1,0.1,23.48023528,0.78683895,36,4,Japanese,f
RIY,230,4,2024-06-30T12:55:54.671Z,english_507.wav,0,1,234,2,0.2,75.86591316,1.2814873,36,4,Japanese,f
RIY,230,4,2024-06-30T12:55:54.671Z,english_507.wav,0,1,234,3,0.3,-83.47756384,0.67977555,36,4,Japanese,f
RIY,230,4,2024-06-30T12:55:54.671Z,english_507.wav,0,1,234,4,0.4,81.92852434,0.92992814,36,4,Japanese,f
RIY,230,4,2024-06-30T12:55:54.671Z,english_507.wav,0,1,234,5,0.5,87.67744716,1.13175549,36,4,Japanese,f
RIY,230,4,2024-06-30T12:55:54.671Z,english_507.wav,0,1,234,6,0.6,-16.33781488,0.10459473,36,4,Japanese,f
RIY,230,4,2024-06-30T12:55:54.671Z,english_507.wav,0,1,234,7,0.7,-17.50205237,1.89307031,36,4,Japanese,f
RIY,230,4,2024-06-30T12:55:54.671Z,english_507.wav,0,1,234,8,0.8,45.24056119,1.08894135,36,4,Japanese,f
RIY,230,4,2024-06-30T12:55:54.671Z,english_507.wav,0,1,234,9,0.9,-41.17324019,1.66565612,36,4,Japanese,f
RIY,230,4,2024-06-30T12:55:54.671Z,english_507.wav,0,1,234,10,1,-35.51150679,1.23960277,36,4,Japanese,f
RIY,230,4,2024-06-30T12:55:54.671Z,english_507.wav,0,1,234,11,1.09391667,-42.23976402,0.80282923,36,4,Japanese,f
RIY,231,4,2024-06-30T12:55:54.671Z,english_671.wav,0,0,564,0,0,-45.93815434,1.42496889,36,4,Japanese,f
RIY,231,4,2024-06-30T12:55:54.671Z,english_671.wav,0,0,564,1,0.1,-9.85133236,0.72590703,36,4,Japanese,f
RIY,231,4,2024-06-30T12:55:54.671Z,english_671.wav,0,0,564,2,0.2,-90.27584827,0.03582408,36,4,Japanese,f
RIY,231,4,2024-06-30T12:55:54.671Z,english_671.wav,0,0,564,3,0.3,-12.62569024,1.95422408,36,4,Japanese,f
RIY,231,4,2024-06-30T12:55:54.671Z,english_671.wav,0,0,564,4,0.4,-25.02264323,0.03147383,36,4,Japanese,f
RIY,231,4,2024-06-30T12:55:54.671Z,english_671.wav,0,0,564,5,0.5,-73.63967284,1.78242159,36,4,Japanese,f
RIY,231,4,2024-06-30T12:55:54.671Z,english_671.wav,0,0,564,6,0.6,-8.12482987,0.44075536,36,4,Japanese,f
RIY,231,4,2024-06-30T12:55:54.671Z,english_671.wav,0,0,564,7,0.7,20.3897076,1.76056673,36,4,Japanese,f
RIY,231,4,2024-06-30T12:55:54.671Z,english_671.wav,0,0,564,8,0.8,-16.71271092,0.82662657,36,4,Japanese,f
RIY,231,4,2024-06-30T12:55:54.671Z,english_671.wav,0,0,564,9,0.9,60.34106396,0.3638046,36,4,Japanese,f
RIY,231,4,2024-06-30T12:55:54.671Z,english_671.wav,0,0,564,10,1,-65.87673981,0.96822524,36,4,Japanese,f
RIY,231,4,2024-06-30T12:55:54.671Z,english_671.wav,0,0,564,11,1.09391667,-90.1963817,0.11003173,36,4,Japanese,f
RIY,232,4,2024-06-30T12:55:54.671Z,english_556.wav,0,1,460,0,0,-68.09670747,1.3485974,36,4,Japanese,f
RIY,232,4,2024-06-30T12:55:54.671Z,english_556.wav,0,1,460,1,0.1,8.96692918,0.84698507,36,4,Japanese,f
RIY,232,4,2024-06-30T12:55:54.671Z,english_556.wav,0,1,460,2,0.2,-46.83531772,0.06218337,36,4,Japanese,f
RIY,232,4,2024-06-30T12:55:54.671Z,english_556.wav,0,1,460,3,0.3,-87.32202155,0.66181265,36,4,Japanese,f
RIY,232,4,2024-06-30T12:55:54.671Z,english_556.wav,0,1,460,4,0.4,49.65406328,1.9600464,36,4,Japanese,f
RIY,232,4,2024-06-30T12:55:54.671Z,english_556.wav,0,1,460,5,0.5,92.65716025,0.67849191,36,4,Japanese,f
RIY,232,4,2024-06-30T12:55:54.671Z,english_556.wav,0,1,460,6,0.6,-17.76161657,0.9118753,36,4,Japanese,f
RIY,232,4,2024-06-30T12:55:54.671Z,english_556.wav,0,1,460,7,0.7,-85.77085821,0.73811047,36,4,Japanese,f
RIY,232,4,2024-06-30T12:55:54.671Z,english_556.wav,0,1,460,8,0.8,-31.44799715,0.91861979,36,4,Japanese,f
RIY,232,4,2024-06-30T12:55:54.671Z,english_556.wav,0,1,460,9,0.9,-32.59755967,1.18816365,36,4,Japanese,f
RIY,232,4,2024-06-30T12:55:54.671Z,english_556.wav,0,1,460,10,1,-96.2091504,1.86623217,36,4,Japanese,f
RIY,232,4,2024-06-30T12:55:54.671Z,english_556.wav,0,1,460,11,1.09391667,-0.57982779,0.61760757,36,4,Japanese,f
RIY,233,4,2024-06-30T12:55:54.671Z,english_20.wav,0,0,253,0,0,63.0600358,0.86275217,36,4,Japanese,f
RIY,233,4,2024-06-30T12:55:54.671Z,english_20.wav,0,0,253,1,0.1,-51.01536648,0.66446023,36,4,Japanese,f
RIY,233,4,2024-06-30T12:55:54.671Z,english_20.wav,0,0,253,2,0.2,-79.38394235,0.76617276,36,4,Japanese,f
RIY,233,4,2024-06-30T12:55:54.671Z,english_20.wav,0,0,253,3,0.3,18.37962799,1.08107646,36,4,Japanese,f
RIY,233,4,2024-06-30T12:55:54.671Z,english_20.wav,0,0,253,4,0.4,-93.10550864,0.88129698,36,4,Japanese,f
RIY,233,4,2024-06-30T12:55:54.671Z,english_20.wav,0,0,253,5,0.5,-34.41615075,1.16389527,36,4,Japanese,f
RIY,233,4,2024-06-30T12:55:54.671Z,english_20.wav,0,0,253,6,0.6,-59.60856077,1.73817265,36,4,Japanese,f
RIY,233,4,2024-06-30T12:55:54.671Z,english_20.wav,0,0,253,7,0.7,-5.91904512,1.94089825,36,4,Japanese,f
RIY,233,4,2024-06-30T12:55:54.671Z,english_20.wav,0,0,253,8,0.8,-91.08119021,0.88467755,36,4,Japanese,f
RIY,233,4,2024-06-30T12:55:54.671Z,english_20.wav,0,0,253,9,0.9,-45.35675883,1.32628719,36,4,Japanese,f
RIY,233,4,2024-06-30T12:55:54.671Z,english_20.wav,0,0,253,10,1,-19.89168543,0.31006302,36,4,Japanese,f
RIY,233,4,2024-06-30T12:55:54.671Z,english_20.wav,0,0,253,11,1.09391667,49.76773146,0.42478041,36,4,Japanese,f
RIY,234,4,2024-06-30T12:55:54.671Z,english_454.wav,0,0,129,0,0,-40.724684,1.6228839,36,4,Japanese,f
RIY,234,4,2024-06-30T12:55:54.671Z,english_454.wav,0,0,129,1,0.1,68.37921334,0.13004392,36,4,Japanese,f
RIY,234,4,2024-06-30T12:55:54.671Z,english_454.wav,0,0,129,2,0.2,-30.05855576,0.71367383,36,4,Japanese,f
RIY,234,4,2024-06-30T12:55:54.671Z,english_454.wav,0,0,129,3,0.3,-38.49973025,0.85329946,36,4,Japanese,f
RIY,234,4,2024-06-30T12:55:54.671Z,english_454.wav,0,0,129,4,0.4,20.79675368,1.21776669,36,4,Japanese,f
RIY,234,4,2024-06-30T12:55:54.671Z,english_454.wav,0,0,129,5,0.5,97.95643376,0.59038082,36,4,Japanese,f
RIY,234,4,2024-06-30T12:55:54.671Z,english_454.wav,0,0,129,6,0.6,60.86620442,0.28627533,36,4,Japanese,f
RIY,234,4,2024-06-30T12:55:54.671Z,english_454.wav,0,0,129,7,0.7,79.81874649,1.2119593,36,4,Japanese,f
RIY,234,4,2024-06-30T12:55:54.671Z,english_454.wav,0,0,129,8,0.8,3.83765836,0.67514721,36,4,Japanese,f
RIY,234,4,2024-06-30T12:55:54.671Z,english_454.wav,0,0,129,9,0.9,67.59623448,0.51660642,36,4,Japanese,f
RIY,234,4,2024-06-30T12:55:54.671Z,english_454.wav,0,0,129,10,1,-91.57077167,0.97010822,36,4,Japanese,f
RIY,234,4,2024-06-30T12:55:54.671Z,english_454.wav,0,0,129,11,1.09391667,10.80867564,1.23476154,36,4,Japanese,f
RIY,235,4,2024-06-30T12:55:54.671Z,english_341.wav,0,0,684,0,0,84.90072142,0.12314254,36,4,Japanese,f
RIY,235,4,2024-06-30T12:55:54.671Z,english_341.wav,0,0,684,1,0.1,-41.07989328,1.47173023,36,4,Japanese,f
RIY,235,4,2024-06-30T12:55:54.671Z,english_341.wav,0,0,684,2,0.2,26.53456805,0.93931176,36,4,Japanese,f
RIY,235,4,2024-06-30T12:55:54.671Z,english_341.wav,0,0,684,3,0.3,48.49138907,1.34001736,36,4,Japanese,f
RIY,235,4,2024-06-30T12:55:54.671Z,english_341.wav,0,0,684,4,0.4,86.79887094,1.64463799,36,4,Japanese,f
RIY,235,4,2024-06-30T12:55:54.671Z,english_341.wav,0,0,684,5,0.5,-87.48501221,0.04293941,36,4,Japanese,f
RIY,235,4,2024-06-30T12:55:54.671Z,english_341.wav,0,0,684,6,0.6,83.61398115,1.19650865,36,4,Japanese,f
RIY,235,4,2024-06-30T12:55:54.671Z,english_341.wav,0,0,684,7,0.7,-67.9208707,1.38443351,36,4,Japanese,f
RIY,235,4,2024-06-30T12:55:54.671Z,english_341.wav,0,0,684,8,0.8,65.07099719,0.78972481,36,4,Japanese,f
RIY,235,4,2024-06-30T12:55:54.671Z,english_341.wav,0,0,684,9,0.9,-55.2468851,0.37997082,36,4,Japanese,f
RIY,235,4,2024-06-30T12:55:54.671Z,english_341.wav,0,0,684,10,1,49.35589772,1.80858647,36,4,Japanese,f
RIY,235,4,2024-06-30T12:55:54.671Z,english_341.wav,0,0,684,11,1.09391667,-44.5684473,0.47955849,36,4,Japanese,f
RIY,236,4,2024-06-30T12:55:54.671Z,english_714.wav,0,1,1411,0,0,79.0390651,0.49033963,36,4,Japanese,f
RIY,236,4,2024-06-30T12:55:54.671Z,english_714.wav,0,1,1411,1,0.1,36.23720606,1.92693389,36,4,Japanese,f
RIY,236,4,2024-06-30T12:55:54.671Z,english_714.wav,0,1,1411,2,0.2,59.88505324,0.63464649,36,4,Japanese,f
RIY,236,4,2024-06-30T12:55:54.671Z,english_714.wav,0,1,1411,3,0.3,35.79437608,0.92002545,36,4,Japanese,f
RIY,236,4,2024-06-30T12:55:54.671Z,english_714.wav,0,1,1411,4,0.4,1.83402307,0.7042678,36,4,Japanese,f
RIY,236,4,2024-06-30T12:55:54.671Z,english_714.wav,0,1,1411,5,0.5,73.3370193,0.59965101,36,4,Japanese,f
RIY,236,4,2024-06-30T12:55:54.671Z,english_714.wav,0,1,1411,6,0.6,-82.63220087,0.57753473,36,4,Japanese,f
RIY,236,4,2024-06-30T12:55:54.671Z,english_714.wav,0,1,1411,7,0.7,49.23957633,1.31617156,36,4,Japanese,f
RIY,236,4,2024-06-30T12:55:54.671Z,english_714.wav,0,1,1411,8,0.8,10.5160274,1.11503481,36,4,Japanese,f
RIY,236,4,2024-06-30T12:55:54.671Z,english_714.wav,0,1,1411,9,0.9,-94.9780405,1.71749538,36,4,Japanese,f
RIY,236,4,2024-06-30T12:55:54.671Z,english_714.wav,0,1,1411,10,1,20.48401592,0.94991936,36,4,Japanese,f
RIY,236,4,2024-06-30T12:55:54.671Z,english_714.wav,0,1,1411,11,1.09391667,-2.68158482,0.61904564,36,4,Japanese,f
RIY,237,4,2024-06-30T12:55:54.671Z,english_991.wav,0,1,767,0,0,-1.1896089,1.11058757,36,4,Japanese,f
RIY,237,4,2024-06-30T12:55:54.671Z,english_991.wav,0,1,767,1,0.1,-96.26402249,0.1672209,36,4,Japanese,f
RIY,237,4,2024-06-30T12:55:54.671Z,english_991.wav,0,1,767,2,0.2,35.13230964,1.95155766,36,4,Japanese,f
RIY,237,4,2024-06-30T12:55:54.671Z,english_991.wav,0,1,767,3,0.3,16.47291022,0.04651437,36,4,Japanese,f
RIY,237,4,2024-06-30T12:55:54.671Z,english_991.wav,0,1,767,4,0.4,-88.97016612,1.74859016,36,4,Japanese,f
RIY,237,4,2024-06-30T12:55:54.671Z,english_991.wav,0,1,767,5,0.5,-18.26917978,1.4122656,36,4,Japanese,f
RIY,237,4,2024-06-30T12:55:54.671Z,english_991.wav,0,1,767,6,0.6,-86.44611587,0.52281086,36,4,Japanese,f
RIY,237,4,2024-06-30T12:55:54.671Z,english_991.wav,0,1,767,7,0.7,-23.18394533,1.29572944,36,4,Japanese,f
RIY,237,4,2024-06-30T12:55:54.671Z,english_991.wav,0,1,767,8,0.8,-34.88810698,1.11115335,36,4,Japanese,f
RIY,237,4,2024-06-30T12:55:54.671Z,english_991.wav,0,1,767,9,0.9,58.2484142,1.29146841,36,4,Japanese,f
RIY,237,4,2024-06-30T12:55:54.671Z,english_991.wav,0,1,767,10,1,13.64122516,1.37847477,36,4,Japanese,f
RIY,237,4,2024-06-30T12:55:54.671Z,english_991.wav,0,1,767,11,1.09391667,-13.61979163,0.12249008,36,4,Japanese,f
RIY,238,4,2024-06-30T12:55:54.671Z,english_146.wav,0,0,1124,0,0,56.30698685,0.40218926,36,4,Japanese,f
RIY,238,4,2024-06-30T12:55:54.671Z,english_146.wav,0,0,1124,1,0.1,33.76808102,1.30498568,36,4,Japanese,f
RIY,238,4,2024-06-30T12:55:54.671Z,english_146.wav,0,0,1124,2,0.2,7.3416935,1.88518083,36,4,Japanese,f
RIY,238,4,2024-06-30T12:55:54.671Z,english_146.wav,0,0,1124,3,0.3,54.00115317,0.73939723,36,4,Japanese,f
RIY,238,4,2024-06-30T12:55:54.671Z,english_146.wav,0,0,1124,4,0.4,60.50079064,1.18416515,36,4,Japanese,f
RIY,238,4,2024-06-30T12:55:54.671Z,english_146.wav,0,0,1124,5,0.5,93.58064811,0.74397262,36,4,Japanese,f
RIY,238,4,2024-06-30T12:55:54.671Z,english_146.wav,0,0,1124,6,0.6,16.38414301,1.77833366,36,4,Japanese,f
RIY,238,4,2024-06-30T12:55:54.671Z,english_146.wav,0,0,1124,7,0.7,53.45076847,0.98273851,36,4,Japanese,f
RIY,238,4,2024-06-30T12:55:54.671Z,english_146.wav,0,0,1124,8,0.8,57.56482396,1.41119053,36,4,Japanese,f
RIY,238,4,2024-06-30T12:55:54.671Z,english_146.wav,0,0,1124,9,0.9,-28.26782972,0.90766435,36,4,Japanese,f
RIY,238,4,2024-06-30T12:55:54.671Z,english_146.wav,0,0,1124,10,1,79.66793606,0.33691203,36,4,Japanese,f
RIY,238,4,2024-06-30T12:55:54.671Z,english_146.wav,0,0,1124,11,1.09391667,23.81863578,1.86488134,36,4,Japanese,f
RIY,239,4,2024-06-30T12:55:54.671Z,english_934.wav,0,1,841,0,0,-11.34943225,0.24415631,36,4,Japanese,f
RIY,239,4,2024-06-30T12:55:54.671Z,english_934.wav,0,1,841,1,0.1,65.85322301,1.37961224,36,4,Japanese,f
RIY,239,4,2024-06-30T12:55:54.671Z,english_934.wav,0,1,841,2,0.2,-85.4605192,1.63298201,36,4,Japanese,f
RIY,239,4,2024-06-30T12:55:54.671Z,english_934.wav,0,1,841,3,0.3,13.55265206,0.01798396,36,4,Japanese,f
RIY,239,4,2024-06-30T12:55:54.671Z,english_934.wav,0,1,841,4,0.4,0.50969379,0.66397169,36,4,Japanese,f
RIY,239,4,2024-06-30T12:55:54.671Z,english_934.wav,0,1,841,5,0.5,69.19486286,0.2241268,36,4,Japanese,f
RIY,239,4,2024-06-30T12:55:54.671Z,english_934.wav,0,1,841,6,0.6,-98.42209139,1.8505399,36,4,Japanese,f
RIY,239,4,2024-06-30T12:55:54.671Z,english_934.wav,0,1,841,7,0.7,-96.61496438,1.29472214,36,4,Japanese,f
RIY,239,4,2024-06-30T12:55:54.671Z,english_934.wav,0,1,841,8,0.8,-65.00160108,0.83065813,36,4,Japanese,f
RIY,239,4,2024-06-30T12:55:54.671Z,english_934.wav,0,1,841,9,0.9,48.73056023,1.34944931,36,4,Japanese,f
RIY,239,4,2024-06-30T12:55:54.671Z,english_934.wav,0,1,841,10,1,10.84569579,1.40216081,36,4,Japanese,f
RIY,239,4,2024-06-30T12:55:54.671Z,english_934.wav,0,1,841,11,1.09391667,97.87119684,1.98377201,36,4,Japanese,f
RIY,240,4,2024-06-30T12:55:54.671Z,english_147.wav,0,0,209,0,0,13.5835913,1.55424913,36,4,Japanese,f
RIY,240,4,2024-06-30T12:55:54.671Z,english_147.wav,0,0,209,1,0.1,-12.78269311,1.36751472,36,4,Japanese,f
RIY,240,4,2024-06-30T12:55:54.671Z,english_147.wav,0,0,209,2,0.2,-68.15160011,0.0989476,36,4,Japanese,f
RIY,240,4,2024-06-30T12:55:54.671Z,english_147.wav,0,0,209,3,0.3,-22.06196162,1.09942606,36,4,Japanese,f
RIY,240,4,2024-06-30T12:55:54.671Z,english_147.wav,0,0,209,4,0.4,-52.80599893,0.66767386,36,4,Japanese,f
RIY,240,4,2024-06-30T12:55:54.671Z,english_147.wav,0,0,209,5,0.5,-19.06204323,1.22234283,36,4,Japanese,f
RIY,240,4,2024-06-30T12:55:54.671Z,english_147.wav,0,0,209,6,0.6,99.53651939,1.18173491,36,4,Japanese,f
RIY,240,4,2024-06-30T12:55:54.671Z,english_147.wav,0,0,209,7,0.7,-28.8369824,1.33756281,36,4,Japanese,f
RIY,240,4,2024-06-30T12:55:54.671Z,english_147.wav,0,0,209,8,0.8,74.70483883,0.81214456,36,4,Japanese,f
RIY,240,4,2024-06-30T12:55:54.671Z,english_147.wav,0,0,209,9,0.9,42.275031,0.37062199,36,4,Japanese,f
RIY,240,4,2024-06-30T12:55:54.671Z,english_147.wav,0,0,209,10,1,-85.9360484,1.6700327,36,4,Japanese,f
RIY,240,4,2024-06-30T12:55:54.671Z,english_147.wav,0,0,209,11,1.09391667,70.70596031,1.62026459,36,4,Japanese,f
RIY,241,4,2024-06-30T12:55:54.671Z,english_722.wav,0,0,671,0,0,-57.56576196,0.04722973,36,4,Japanese,f
RIY,241,4,2024-06-30T12:55:54.671Z,english_722.wav,0,0,671,1,0.1,-19.70677764,1.09555253,36,4,Japanese,f
RIY,241,4,2024-06-30T12:55:54.671Z,english_722.wav,0,0,671,2,0.2,83.71549809,0.8122888,36,4,Japanese,f
RIY,241,4,2024-06-30T12:55:54.671Z,english_722.wav,0,0,671,3,0.3,0.72860566,0.82350502,36,4,Japanese,f
RIY,241,4,2024-06-30T12:55:54.671Z,english_722.wav,0,0,671,4,0.4,23.57010212,0.7141467,36,4,Japanese,f
RIY,241,4,2024-06-30T12:55:54.671Z,english_722.wav,0,0,671,5,0.5,-90.6432868,0.19918411,36,4,Japanese,f
RIY,241,4,2024-06-30T12:55:54.671Z,english_722.wav,0,0,671,6,0.6,3.97952781,0.04680372,36,4,Japanese,f
RIY,241,4,2024-06-30T12:55:54.671Z,english_722.wav,0,0,671,7,0.7,47.87385022,0.22857445,36,4,Japanese,f
RIY,241,4,2024-06-30T12:55:54.671Z,english_722.wav,0,0,671,8,0.8,-10.29099789,1.06043027,36,4,Japanese,f
RIY,241,4,2024-06-30T12:55:54.671Z,english_722.wav,0,0,671,9,0.9,-55.37554035,1.28411096,36,4,Japanese,f
RIY,241,4,2024-06-30T12:55:54.671Z,english_722.wav,0,0,671,10,1,-74.87108339,1.38807885,36,4,Japanese,f
RIY,241,4,2024-06-30T12:55:54.671Z,english_722.wav,0,0,671,11,1.09391667,32.13407254,0.54998416,36,4,Japanese,f
RIY,242,4,2024-06-30T12:55:54.671Z,english_612.wav,0,1,259,0,0,-32.56638412,1.34102199,36,4,Japanese,f
RIY,242,4,2024-06-30T12:55:54.671Z,english_612.wav,0,1,259,1,0.1,49.8981081,0.75759379,36,4,Japanese,f
RIY,242,4,2024-06-30T12:55:54.671Z,english_612.wav,0,1,259,2,0.2,-21.03155474,1.225333,36,4,Japanese,f
RIY,242,4,2024-06-30T12:55:54.671Z,english_612.wav,0,1,259,3,0.3,-51.85436973,1.79972666,36,4,Japanese,f
RIY,242,4,2024-06-30T12:55:54.671Z,english_612.wav,0,1,259,4,0.4,-40.10971626,0.82062061,36,4,Japanese,f
RIY,242,4,2024-06-30T12:55:54.671Z,english_612.wav,0,1,259,5,0.5,-9.29933233,0.18015475,36,4,Japanese,f
RIY,242,4,2024-06-30T12:55:54.671Z,english_612.wav,0,1,259,6,0.6,53.77549864,0.28029793,36,4,Japanese,f
RIY,242,4,2024-06-30T12:55:54.671Z,english_612.wav,0,1,259,7,0.7,-93.73306799,1.24302717,36,4,Japanese,f
RIY,242,4,2024-06-30T12:55:54.671Z,english_612.wav,0,1,259,8,0.8,10.07222851,1.83652713,36,4,Japanese,f
RIY,242,4,2024-06-30T12:55:54.671Z,english_612.wav,0,1,259,9,0.9,17.79731187,1.55098579,36,4,Japanese,f
